ID,System,Title,Foreign Title,Category,Region,Serial,Version,Size,CRC32,MD5,SHA1
21212,Sony PlayStation Portable,Tiger Woods PGA Tour 08,,Games,Europe,ULES-00845,1.02,1350696960,8d37137d,cdaf33a1073ba6c702b8f77e8e9f82d6,16ec3b9d3571a17c5c804322686ef4544b36d2be
21214,Sony PlayStation Portable,Twisted Metal: Head-On,,Games,Europe,UCES-00018,1.00,1765048320,f6a68ff2,c9db389a2a4f9540c27125a9dbb4a14d,181914f4ad8a5164a3253798368c5c9ccd125204
21215,Sony PlayStation Portable,World Series of Poker,,Games,Europe,ULES-00224,1.00,345276416,9aaf49a4,c3cd146c0a0009e116523dfb01939801,3062be239e11b4ad0aac21d8dab28d1c45a4e6cb
21242,Sony PlayStation Portable,ATV Offroad Fury Pro,,Games,Europe,UCES-00786/E,1.00,678821888,a0d325c6,17ecbab55d47210a22a38698faa0ea19,00a85a5034c1a364819f7fce0d759500470c02bf
21274,Sony PlayStation Portable,Diner Dash,,Games,Europe,ULES-00755,1.01,137265152,1df25513,543439e1ecee139143e931ef89f95464,973071b380e390cc0f67cd1440a041ba25bc606b
21276,Sony PlayStation Portable,Disney/Pixar Ratatouille,,Games,Germany,ULES-00736,1.01,906362880,5da0ab5d,2fcf47ee77917edf4170ea3221670a21,da2bbadab0cd0dd0d814b27e4222e68676f53b37
21277,Sony PlayStation Portable,The Lord of the Rings: Tactics,,Games,Europe,ULES-00198,1.00,554008576,ba5abaf8,2e2efe92f3d03c316ea70eeab5225427,d6b8c62010a783f15c0882ee41af702a6c928cd4
21278,Sony PlayStation Portable,Mega Minis Volume 1,,Games,Europe,UCES-01502,1.00,308248576,c618b735,96e15923e93ad8f93dde7437859e8051,5c78d435fbf4d8451a63bd3e1bf7f3c173e609b2
21279,Sony PlayStation Portable,Mega minis Volume 3,,Games,Europe,UCES-01504,1.02,363069440,16d1a099,8d262161f1044474e6d99c441e4a2417,bdd4c36ea79a8504be006f13d09a2eaac73ea560
21280,Sony PlayStation Portable,Thrillville: Off the Rails,,Games,USA,ULUS-10306,1.01,778698752,e4e8b714,1251907f5d284c4243f27ea16195a390,9e1567716c1ddbf2a3cf5cf316196ef5767f8980
21281,Sony PlayStation Portable,International Athletics,,Games,Europe,ULES-01090,1.01,138510336,d0a8d96e,a118d303a23fdc8b051b6ceb0f92d1ed,b265ae0b698fa4c545df9e96164ea36571877a5b
21282,Sony PlayStation Portable,DreamWorks Megamind: The Blue Defender,,Games,Europe,ULES-01415,1.00,906330112,c2da7338,092f6c681de4ca9d68fc8907f556fd6d,28e197c8766f1def0165eecfc894cd63ced3cf17
21283,Sony PlayStation Portable,Bakugan: Defenders of the Core,,Games,Europe,ULES-01466,1.00,887357440,2b949580,580e9134479a4a3ef43f025b060786d6,8a0ce8c12ea52dcc9337f7564bb2e15518623aa5
21322,Sony PlayStation Portable,ModNation Racers,,Games,Europe,UCES-01327,1.01,1794572288,8284a099,75c2e1f27f9018f681c4faacefa3455b,d87eecb1abcf279a8912a81f97e9f6cef25e08b4
21325,Sony PlayStation Portable,Patapon 3,,Games,Europe,UCES-01421,1.01,582418432,39150910,c781bb038321b0eb52fbb2beb9b8b9a9,022dfdc6cbe071a8e5ec0dfd47a77f5c8fa377f4
21342,Sony PlayStation Portable,World Tour Soccer 2,,Games,Europe,UCES-00206,1.01,906362880,b81fd96d,49d35fbac2d08142903a41471b914103,8d5044e294123141310f5b2a5dcaddce847e2b4e
21343,Sony PlayStation Portable,Pursuit Force,,Demos,USA,UCUS 98655,1.00,136052736,56f93b5f,bc676c7e5b3e79f8093ed64cce613aec,8cc6d52ca5ba34fc8b6df1210734925034cba08b
21344,Sony PlayStation Portable,Madden NFL 12,,Games,USA,"UCUS 90678, ULUS-10581",1.00,1205600256,2673bafb,751de3e25dd60d0f9449219da69d0fc0,c2a44bd34d2950c69b7df71dbd33e87df0b23f21
21345,Sony PlayStation Portable,Hellboy: The Science of Evil,,Games,USA,ULUS-10301,1.00,906330112,80e4efc6,b28130358a6533b7ce7970f34be08a06,fdeb1fbec02656deaeb3687718dfe8729c6f6bee
21347,Sony PlayStation Portable,Cabela's Legendary Adventures,,Games,USA,ULUS-10385,1.00,489783296,72e226c3,4dfd53dfedad54a9a7ecd763e9a6fcec,5c1b521438910212cffcdaf1d201ed6b9934c98a
21348,Sony PlayStation Portable,Naruto Shippuden: Ultimate Ninja Heroes 3,,Games,USA,ULUS-10518,1.00,1360363520,2617678e,ff0c5acaa68cd9ede1970c511e9a54bd,6c909c770564adbc0966ea6c75a317d9174f4a8c
21352,Sony PlayStation Portable,Shin Megami Tensei: Persona 2: Innocent Sin,,Games,USA,ULUS-10584,1.00,1130889216,58ae311a,f7015d746b5b14b9194c29df5eeda845,d970d2cca78e46639f5191ac51b29a89f8e4edfc
21353,Sony PlayStation Portable,Star Wars: The Force Unleashed,,Games,USA,"ULUS 10345, ULUS 10345GH",1.01,1111490560,8f1ef50e,ba8158a2d320be4460b5317f06131f69,a0f7ae66d0145dcbfa1b1d2363c39941858f4b8d
21354,Sony PlayStation Portable,FIFA Soccer 07,,Games,USA,ULUS-10112,1.00,1616478208,b36ee6cc,378a4fd2f99b42ab0631e8484b2abfe1,76ba7944feebe5e728432daa4c4328b196c4ff28
21355,Sony PlayStation Portable,NBA 09: The Inside,,Games,USA,UCUS-98715,1.00,1079508992,2316dcb2,cd25402627284bedee2281934da09421,4239a53630beb6357d69480f3ce21064113141af
21356,Sony PlayStation Portable,Rengoku II: The Stairway to H.E.A.V.E.N.,,Games,USA,ULUS-10127,1.02,502333440,71111d56,76ca76c3b46552e3022e249122be4142,634131fc127abbb5e12273a4ad5d7b60223764aa
21357,Sony PlayStation Portable,Viewtiful Joe: Red Hot Rumble,,Games,USA,ULUS-10087,1.00,656637952,9a22dcf7,0b95c4baa78e3e55cf77525dda8cb7b2,ec9b486c2f6d65428a444cbd59810ba4dd8cde8f
21358,Sony PlayStation Portable,Bust-A-Move: Deluxe,,Games,USA,ULUS-10057,1.00,70221824,f2a45263,e02cb90b1ec569fd648cc900f47cb06c,30c2407cfa1833956eefbe2f991ccce88232caf7
21359,Sony PlayStation Portable,Infected,,Games,USA,ULUS-10054,1.02,590053376,d9a46244,0c3c21ed13514b3478bc2f6d4a58f266,27f4f53ef2fdde945c1d6348c2ebfe63d6556b26
21360,Sony PlayStation Portable,NFL Street 2: Unleashed,,Games,USA,ULUS-10008,1.02,695861248,a5a8635d,bd6a315f011dc729b9b9a966b07f1e41,2a418e2507b6b81b7bc37a017bfa963f32c6455d
21361,Sony PlayStation Portable,NBA 06,,Games,USA,UCUS-98626,1.00,310542336,9b1a4236,eecf464112720dbe632e11d8a3609aad,809673f5e2d2000b2329868446049f85480c4e2a
21508,Sony PlayStation Portable,Nickelodeon SpongeBob's Truth or Square,,Games,USA,ULUS-10478,1.00,1417248768,8b7befa2,2439756edf7a007dbfa2dfa4021384c3,a0948ee2e609a110f0eaaa8f9091cc430b5ed3ba
21527,Sony PlayStation Portable,MX vs. ATV Untamed,,Games,USA,ULUS-10330,1.00,304349184,b2b06cb5,2951762af22e1a20a729bec03b09ae3c,e42408cdb533610daa807f578dcb08b42858e592
21547,Sony PlayStation Portable,Peter Jackson's King Kong: The Official Game of the Movie,,Games,USA,ULUS-10072,1.02,495190016,af99fddd,905c4e946ed1a8b401eac915e9e13087,d2640cdc3b588c787be5e0a7ade6e16dcbb0293a
21548,Sony PlayStation Portable,Star Wars: Battlefront II,,Games,USA,"ULUS 10053, ULUS 10053GH",1.01,738656256,65017578,f527fc2ce844d77f49f0c9f1155d9635,14ff9c85e824865e9cbfcff1182114d3aff3237d
21549,Sony PlayStation Portable,MX vs. ATV: On the Edge,,Games,USA,ULUS-10071,1.01,837910528,c2fa1968,cc8380e5b53b5987ec0a10bec87cca6c,db6b26e79896f390d28c75a8839de706bb97bb06
21550,Sony PlayStation Portable,FIFA Soccer 06,,Games,USA,ULUS-10029,1.00,1190461440,7f9758c7,3ea67c5c622ce02875dd3da2ee6da3a1,1a47bd2fdeb73746c813e1fb0e30a56e4049b9e7
21551,Sony PlayStation Portable,NBA Street Showdown,,Games,USA,ULUS-10010,1.00,1181679616,dc5eadea,0a98bcd5993abc4282e3d4635e69590c,74b222ab2e594658029960cd70e34f67bf63f603
21552,Sony PlayStation Portable,Steambot Chronicles: Battle Tournament,,Games,USA,ULUS-10470,1.00,268828672,bcdc31d0,41575a853ff73bdcdfeec2f8a35abad0,046f5f9483a1ab8564eafeced0354f775ab199f7
21553,Sony PlayStation Portable,World Tour Soccer 06,,Demos,USA,UCUS 98676,1.00,906362880,0009a9ff,05730187cfae26a8617a402f7b6e0f4a,74fab22adbd813a51456c3042ee39e404bf8232d
21598,Sony PlayStation Portable,Alien Syndrome,,Games,Europe,ULES-00772,1.00,499089408,0c294bd3,6b8f7d2424d21d5fdbac769a95010a09,908a9145926e35d2f03c963cdd573b3d870e1a72
21599,Sony PlayStation Portable,NBA Street Showdown,,Games,Europe,ULES-00037,1.00,1181679616,04af5867,a6b14161dcf8140d76683a675133b580,5aa20d7a3cfbf23aab2b311e5fc629c215275c60
21600,Sony PlayStation Portable,Pro Cycling Season 2008: Le Tour de France,,Games,Europe,ULES-01100,1.01,564297728,ca82457b,d473903b3421ec0e4bd114f707633876,bca60079f5f1bbf0b8f34d5c0bf5902e48553340
21601,Sony PlayStation Portable,FIFA 09,,Games,Russia,ULES-01140,1.00,1335394304,63ed7c27,70a05e59a20587d92779492c757d87bb,77b77b0c52abfed16552427935adeceec5283fb2
21602,Sony PlayStation Portable,Rainbow Islands Evolution,,Games,Europe,ULES-00594,1.01,857440256,9afb522c,9831a59c5dfca7c3d4ca2f517d47914d,bf5569ab37cd4ff5354cf2146f43a29a2df1fade
21603,Sony PlayStation Portable,Spider-Man 2,,Games,USA,ULUS-10015,1.01,583532544,a4fd656b,ebe869d1e0c29ab06c3d8bd97490a8f4,d9246ee4d9a2dc14a017397ea49b28a9bbdf22f1
21663,Sony PlayStation Portable,PES 2009: Pro Evolution Soccer,,Games,Europe,"ULES-01176, ULES-01176/P",1.01,1482817536,ea4892b8,1992c86d2ac72b6e0f1ad03a1ef66092,748f94f40b48ed1f451012c05105c09f32af51e2
21666,Sony PlayStation Portable,Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,,Games,USA,ULUS-10349,1.00,1209073664,75e58e1b,cca172f3325d2f2a5e625aef50a83eda,4b89a64924e4a198f8ce7d327efd6d8256311f30
21667,Sony PlayStation Portable,James Cameron's Avatar: The Game,,Games,USA,ULUS-10451,1.00,695107584,4ed1bff6,123b73a1f686fff7ae7719304bad30bd,2286ee61b26230da02dd72306b6c0d596dc184a0
21668,Sony PlayStation Portable,WWE SmackDown vs. Raw 2011,,Games,USA,ULUS 10543,1.00,1746534400,159ba0c6,a2a0beeb64bbb3b52137abc9325c05f8,0fdcbe81d60986833e6075ce7e8cf7998e4ee206
21669,Sony PlayStation Portable,Yu-Gi-Oh! 5D's: Tag Force 5,,Games,USA,ULUS-10555,1.00,1713799168,07131d12,167ad0db3169f67ee2af99ce91ce7f9d,1a6da2603cf71847f937b25a16b263525e75c0da
21670,Sony PlayStation Portable,Gods Eater Burst,,Games,USA,ULUS-10563,1.00,1466204160,cf0af15e,8f72ac9dedbb1dd700fc694db44c2c0a,c3b09d013e33253eb855661a475d98555f6fb914
21672,Sony PlayStation Portable,Blazing Souls Accelate,,Games,USA,ULUS-10527,1.00,1102905344,5953b3fe,498767111b92398b2514a37df1e942ea,68888d934c700647779d062398188cfb956c96bd
21673,Sony PlayStation Portable,Cabela's North American Adventures,,Games,USA,ULUS-10533,1.00,857178112,31764c53,125013f3f27070a14836bdb1495f53c5,35102722dc6dc57a11f00420c80c21fe1cca0468
21766,Sony PlayStation Portable,Juiced 2: Hot Import Nights,,Games,USA,ULUS-10312,1.02,1134362624,daf1533b,5a1f0d00fac406296d644a5973dd7ad7,57561d3eed417db71f33ee9837ccf34ef47d410b
21875,Sony PlayStation Portable,Monster Jam: Urban Assault,,Games,USA,ULUS-10379,1.00,906362880,9e200787,0a883a1ced24fcdb161eb8befff1247d,b580e046bef3f7135bf7a1696f664299c4b2bd34
21876,Sony PlayStation Portable,The Lord of the Rings: Aragorn's Quest,,Games,USA,ULUS-10475,1.00,605323264,40cd6479,8450817a2c14e6c5c8898e92b2300b60,396d1dacbb7f00b464eba123b8e82818d11a07a4
21877,Sony PlayStation Portable,Luxor: Pharaoh's Challenge,,Games,USA,ULUS-10333,1.01,133857280,bbbe6fe8,c27c40db1e7f0811ca737910a597b022,1842d7610152ea139b53a93cf4c9213fed08d6d4
21888,Sony PlayStation Portable,Chessmaster: The Art of Learning,,Games,USA,ULUS-10335,1.00,213450752,a043e57a,0b3d3f21a08ad300c694fc772d1cadcb,9037754acd91128ffd56a499a511f06cceec1f14
21889,Sony PlayStation Portable,Michael Jackson: The Experience,,Games,USA,ULUS-10564,1.00,339443712,0f8df933,52a8741d2d271257891ab5b76d655eae,2c6fb21d4ba52f15d5c54f592036932342e3af4c
21891,Sony PlayStation Portable,Monster Jam: Path of Destruction,,Games,USA,ULUS-10530,1.00,306937856,794d835b,8a45683c8da0a1880f931690655dd521,97878b434e399a8bbb621697ad45d4ae8963d447
21899,Sony PlayStation Portable,Dungeons & Dragons: Tactics,,Games,USA,ULUS-10232,1.01,484900864,1ba3a196,ad58b1c1aead61b3cbf50d481a67e80f,4e3779d2c69c48fc79851d41a4333f3539136d50
21900,Sony PlayStation Portable,TNA Impact! Cross the Line,,Games,USA,ULUS-10436,1.00,1140359168,6f74367a,85332c809b44defa4bfbc83110da7dc0,7e3d123b3d814f68d6d1e6b4dfa2e3e29497d52a
21901,Sony PlayStation Portable,MLB 08: The Show,,Games,USA,UCUS-98696,1.00,1452965888,b1495247,43d4f4749c59e35fe83957ef9820bab6,2390f4552a2ca744eaf6221229a19321f410065a
21902,Sony PlayStation Portable,Gangs of London,,Games,USA,UCUS-98617,1.01,1078558720,ee433040,f075c06a38d901da37e02b8d24d6e03b,f3f68a6748c089ea490957d6198b3f9c4a73fa81
21912,Sony PlayStation Portable,LocoRoco 2,"樂克樂克2, 로코로코 2",Games,Asia,"UCAS-40222, UCKS-45103",1.02,1805713408,ca559d18,d2c714a454b74d9a110531c4c9a7bf4f,70abefd272955ef4faac5adbdc2e7f15aea95334
22219,Sony PlayStation Portable,Petz: Dogz Family,,Games,USA,ULUS-10463,1.00,189399040,11708fef,3d3c04d63ca210a45d6b72eb73bfeb53,00019e4db2e531229d3f5957ded561ea57af8f26
22220,Sony PlayStation Portable,Petz: Hamsterz Bunch,,Games,USA,ULUS-10446,1.00,199032832,140cad64,4355029bdee3551b4eeeab8b612656bc,f86d26280ad177b0c6805e41a583f3305c280989
22221,Sony PlayStation Portable,DreamWorks Megamind: The Blue Defender,,Games,USA,ULUS 10520,1.00,906330112,1e2a4933,f05dedc37779e739431c17162b82fbbc,4a08e494a2ba014eeb380f6c6dce764084a50ec7
22222,Sony PlayStation Portable,Tactics Ogre: Let Us Cling Together,,Games,USA,ULUS-10565,1.00,1614610432,ab639eb5,ee004e917225339ee8daff476ab74557,92c5f69400a12e150e8389751c5bfd3a844640ac
22479,Sony PlayStation Portable,World Championship Cards,,Games,USA,ULUS-10226,1.05,657915904,6fa3d3e5,6b2278a127b924a691919dd3571e9ec8,c9db67ad1cf24078bef0a977ec6f67ee07b3af66
22480,Sony PlayStation Portable,Shepherd's Crossing,,Games,USA,ULUS-10499,1.00,265125888,479d3b9c,ba529d4f5d9a69361181c14fc9a7a852,8b70ee5ffacdb28afb67853afb8e7969016d2de1
22481,Sony PlayStation Portable,NBA 2K11,,Games,USA,ULUS-10552,1.00,1461551104,d16d906c,60f7cd02b8afea1b10938f0cb165cb8d,3e9c0d7378d9ee4177e11037c0667c47d7b9e37e
22679,Sony PlayStation Portable,MLB 11: The Show,,Games,USA,UCUS 98758,1.00,1420623872,21e31513,7a65b1d702384ff4ebfb67be50ac278f,ec1775bac7d8b38e475c3c3e58625290c0df20fc
22680,Sony PlayStation Portable,Despicable Me: The Game,,Games,USA,ULUS-10534,1.00,519274496,00be9a2a,ded02d7c12de0cd393de4ece5209f9eb,fb266ee2cf987552d91f322e943404b570118912
22681,Sony PlayStation Portable,DT Carnage,,Games,USA,ULUS-10406,1.01,567934976,f3290a3e,ebd028ed2ea9114073cd4cae00cae9db,0abcbe4f0833c9466f45fe408e4945edc7f5fb3c
22746,Sony PlayStation Portable,Bleach: Heat the Soul 2,ブリーチ: ヒート・ザ・ソウル 2,Games,Japan,UCJS 10017,1.01,667189248,1a9ea875,e8958958d4c364c1d86b28375cec78bc,5acfca57ccf07f6124479d40712427528fe04f8e
22747,Sony PlayStation Portable,BlazBlue: Continuum Shift II,ブレイブルー コンティニュアムシフト II,Games,Asia,UCAS-40337,1.01,1651834880,b27fe30f,7ac8c8bff3408a0b61e2cad92bd6b6b5,ac0bba46a1283f92bc3441f9dbb9f757b6006540
22835,Sony PlayStation Portable,DJ Max Portable 3,,Games,USA,ULUS-10538,1.01,1774223360,ff14bcc6,4aa9ea958f5d1c3ffd4f5c9c3f610476,c5920fea4c340d443b20260d01257a222ced861f
22840,Sony PlayStation Portable,Miami Vice: The Game,,Games,USA,ULUS-10109,1.01,346619904,932f9840,df6b90f34b30d4e3da525e139dfc14ab,a1fa7108368f5d8ee58c57749ad806df829068d6
22908,Sony PlayStation Portable,WipEout Pure,,Games,Korea,UCKS-45008,1.01,305102848,cc68b2ee,6b3da555861ae94f9b17f69727813631,6251b2cf7fba7f577a7fccd42e7d13d009af4b95
22909,Sony PlayStation Portable,Steel Horizon,,Games,USA,ULUS-10215,1.03,130187264,30f74e70,00f94ca1100089cdbe1d88965842f21f,e53f918d8fe563116a7f96ec696478ccb2423ce2
22910,Sony PlayStation Portable,Legend of the Dragon,,Games,USA,ULUS-10250,1.03,827195392,ba3a36fd,3e274f57a8e8cd657b4f5afc02cf9059,ba9bccd1e64d4ff75981f6e853be82820f188964
22911,Sony PlayStation Portable,Dissidia 012: Duodecim Final Fantasy,Dissidia 012: [duodecim] Final Fantasy,Games,USA,ULUS 10566,1.00,1754529792,54d57cc3,64d7b19cd3c627bd81e60a2e6fb46549,ec23f5beac89312a2a25654e202ae1c997999c9e
22912,Sony PlayStation Portable,Invizimals,inviZimals,Games,USA,UCUS 98746,1.02,1615003648,74ca9f50,e941ab09d1f6b679787ca6e5ca8f27cd,836f5df73c145b58bc02bfb24a8340d86f7bcb93
22913,Sony PlayStation Portable,The 3rd Birthday,,Games,USA,ULUS-10567,1.00,1467547648,0c98cd59,47a7cb8e9e73d8aabef8139db7ee522b,36918618e23ca87c2fa5a4d921f0517735355f26
22934,Sony PlayStation Portable,NBA Live 08,,Games,USA,ULUS-10294,1.00,1616052224,9b0e1445,b26371053ae1adbffd7d48ac52534219,0d6ff37c5cbcad06ed94790a2b32cca8beebe2c0
22935,Sony PlayStation Portable,Major League Baseball 2K11,,Games,USA,ULUS-10573,1.00,1787166720,d5ffa971,1f16588bde8a4fc0a8c52d6137cb13c1,a7ecabacac324f57079aa5dd578dccf16624bb11
22936,Sony PlayStation Portable,Dungeon Maker II: The Hidden War,,Games,USA,ULUS-10393,1.01,173309952,e8b65886,6679613b054f61f796c60805704bfacc,7c24dc9ab34f9af1c13ac7fb174fc7ce90c5440c
22937,Sony PlayStation Portable,Test Drive Unlimited,,Games,USA,ULUS-10249,1.00,1535901696,27e28d03,54fa0706df786d4379ae96e034cac52b,5d3f0798404bc047f13d4d5aff6f96d7ddeea62c
22938,Sony PlayStation Portable,Coded Arms,,Games,Europe,ULES-00124,1.00,193855488,988830e1,7ba77364feed5efbb381660541c95b93,fabc93b30962f9e4df25c9ecbc7f7098ebe31c4f
22939,Sony PlayStation Portable,Pursuit Force,,Demos,Europe,UCED-00150,1.0,183107584,382939b8,7862e0cf4df0b99f5e7c6a0535a49811,6431a66725c554c3cf561b6b2737b3a894348f53
22950,Sony PlayStation Portable,PlayChapas Football Edition,,Games,Spain,UCES-01134,1.02,168984576,51531605,88402d64cd0ba491270828fa164589d1,017b67b4afb2537ae21552daae29312962b910f9
23054,Sony PlayStation Portable,Invizimals: The Lost Tribes,,Games,Europe,UCES-01525,1.01,1439760384,191417e1,8b0b3e818a511a534f10b95c2287042b,d74721f9deb8d52223fa8125c3e54a9bdd7c3fdb
23055,Sony PlayStation Portable,NBA Live 10,,Games,Europe,ULES-01308,1.06,1452113920,a75515b5,c76e417171de180c00d8f3609b4b0c0d,23f9111cc3d4e03be3be093ea488d8e61d82b815
23056,Sony PlayStation Portable,FIFA 07,,Games,Europe,ULES-00440,1.02,1357611008,87fa882a,1eb973909649a167e5961926135193d4,3416ec01c94a3e536047bf9f9f454b0d2e919d86
23057,Sony PlayStation Portable,FIFA 09,,Games,Spain,ULES-01139,1.00,1300758528,3041b63e,1345bbd61e4eb297b94d240135316456,07ab4cca4bfe0aee81de33008c59ce153725882f
23059,Sony PlayStation Portable,FIFA 06,,Games,Spain,ULES-00165,1.00,1216970752,da13795e,42e81260685ebb3dc856d300c7ebe679,dd86ea1ac48cb7b5d4675748a0118ce63e7d4ee2
23060,Sony PlayStation Portable,NBA Live 09,,Games,Spain,ULES-01149,1.00,1181155328,cd8db5cc,3741b7ade7ea287df2bc89f94d29ce24,4f18261c82740c19918bf2bc764ce5dd8b600429
23061,Sony PlayStation Portable,Ape Escape,Ape Escape P,Games,Europe,UCES-00045,1.00,801603584,51aa48c5,8e3ca8a5162a3374f83527d4071e579f,de4aac9bce0481c92fe3e46fece27740f6f02247
23062,Sony PlayStation Portable,Ape Academy,,Games,Europe,UCES-00010,1.00,382566400,252899ec,fa308cc4205a61cb5839f6f3f1b59619,94878a4db5e488aec886b91236437f166d5cbb0a
23063,Sony PlayStation Portable,Football Manager Handheld 2009,,Games,Europe,ULES-01152,1.02,227540992,b8755750,0262e2bd189a090940e0237fd33e0f30,15db83b1e193d5c0e31f8131404520fe9e7b290c
23064,Sony PlayStation Portable,NBA Live 07,,Games,Spain,ULES-00464,1.00,1532690432,484cb603,8c84d47e9e0f5897ccc57ce59a580ff7,c337b066ae8706ca08cf0167eb1f20a7d439ce92
23075,Sony PlayStation Portable,Patito Feo,,Games,Europe,ULES-01493,1.02,860160000,add39f82,320d6a9c144e916c3354654c2e55feef,18d4b26ad14f023999ddaae413b36fa1f2f44395
23076,Sony PlayStation Portable,WWE SmackDown vs. Raw 2009,,Games,Europe,ULES-01166,1.00,1563066368,c86cb0ed,a080f6fa1476cf5914b997551e9bf190,01c765985631f3e368bfa305daefa0893ff7e8ce
23083,Sony PlayStation Portable,Naruto Shippuden: Kizuna Drive,,Games,USA,ULUS-10571,1.00,1177255936,cf227bfd,83db6c84870d0276202a81158e68866c,366d0aff300c47a419f59eaa3643c8ec1f687741
23084,Sony PlayStation Portable,MLB 10: The Show,,Games,USA,"UCUS 98742, UCUS-98742",1.00,1451032576,fb165cae,429af9e0bfd61dce6b9b3ee0a04035d6,b8cace100318ec55eb0abd04a25b0d7229c298d6
23085,Sony PlayStation Portable,Petz: Saddle Club,,Games,USA,ULUS-10402,1.00,1424392192,d35da397,717fb9aa95793dc49aef33cfd63fb7d6,ae9750a35d0debf02e81847224b5aa693fc2b581
23086,Sony PlayStation Portable,UEFA Euro 2008: Austria-Switzerland,,Games,USA,ULUS-10337,1.01,1458077696,8545ddef,dc094a58a5bf2740dd749cd4ede95f37,904a9fc6c83623d9466bc6837c477229a2f2102d
23089,Sony PlayStation Portable,Maplus: Portable Navi,MAPLUS ポータブルナビ GPSレシーバー同梱版,Games,Japan,ULJS-00091,1.03,1692532736,c70ce2b7,7f0b3bea1f0888760a693e69e3ab3a5f,4d5727553291fdc15edac54237a889bf72fa75b4
23164,Sony PlayStation Portable,Lord of Arcana,,Games,Europe,ULES-01507,1.00,812908544,63f4fa48,93e64b6b3235afce40ae84e7095603ef,c228b2d2d906d98d183fc033d750d7260bb10647
23165,Sony PlayStation Portable,Adventures to Go!,,Games,Europe,ULES-01383,1.02,184385536,a6285e69,5e976936610ff0e61efb475cb3e1b3c8,5deaab9ecb0ed725c7d8832865d9965e1a6eeabe
23166,Sony PlayStation Portable,Cover Girl,,Games,Europe,ULES-01302,1.00,827490304,9604893a,78351f7ef4f9d686dc7bf7b4b2be584e,7953a411723d283c8f5f8a28b7ee0ff95e5067cb
23167,Sony PlayStation Portable,Cube,Cube: 3D Puzzle Mayhem,Games,Europe,ULES-00722,1.01,543522816,d7296537,bc308d0ea2f0b2244aaf0f4d637fa4af,791837917dd305f794b0237c2b61207b9fab562e
23169,Sony PlayStation Portable,Disney Pirates of the Caribbean: At World's End,,Games,Europe,ULES-00727/E,1.01,1796833280,fe6352d9,10dace063eb4e314668a3692a5fa97ba,949146ae6b8467655a4943463b2f3f9fe261ee00
23183,Sony PlayStation Portable,Blood Bowl,,Games,Europe,ULES-01230,1.01,234782720,53a90c37,1505342956328875b0f8382660008a31,2b00df05d67580b0a5c70b60adeb929efe382bb0
23185,Sony PlayStation Portable,Championship Manager 2007,,Games,Europe,ULES-00636,1.00,213417984,3ee78f33,4ac3ebc94efcd9b2b460079a51447391,d4f728f824e6f0854fc8d6d16c87ae37838cbe17
23186,Sony PlayStation Portable,M.A.C.H.: Modified Air Combat Heroes,,Games,Europe,ULES-00565,1.02,362283008,d7196eed,861ec7601302644845d4487bc0cfb6c5,fecbff15e658339bfd636c99f54c09dbed2414e3
23187,Sony PlayStation Portable,Warriors of the Lost Empire,,Games,Europe,ULES-00924,1.01,1754169344,306c9625,77b62b21edcb6c9e2f5f564e9c9b0566,78e42e6ddf1e9664abf25d2f59341b821b8d01f0
23188,Sony PlayStation Portable,The 3rd Birthday,,Games,Europe,"ULES-01513, ULES-01513/E",1.00,1467547648,80ba851c,d7c2309da1fb349b8dfce11f1b6c90a7,6112aa5d52c018c894a0d29be70018e2af1d63eb
23223,Sony PlayStation Portable,Armored Core: Formula Front Extreme Battle,,Games,Europe,ULES-00219,1.02,823984128,2bd4af69,52ba30372569e9c6945694082ffb8bbd,9357db5e670b5ebcd871e10c3bcc53b5c6eef816
